Reef_ID,reef_name,not_zoned,buffer,commonwealth_island_GBRMPA,conservation_park,general_use,habitat_protection,marine_national_park,preservation,scientific_research,total_area_nine_zones,minimum_distance_to_nearest_port_m,GBRMPA_management_area,subregion,qfish,region_code
2707,U/N Reef,0,0,0,0,0,0,0.014050178,0,0,0.014050178,261499.3394,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2708,U/N Reef,0,0,0,0,0,0.028450386,0,0,0,0.028450386,301237.4764,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2709,U/N Reef,0,0,0,0,0,0.048137971,0,0,0,0.048137971,254073.7096,Mackay/Capricorn Management Area,Fitzroy,59483,S
2722,U/N Reef,0,0,0,0,0,0,0.61522117,0,0,0.61522117,265191.3815,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2723,U/N Reef,0,0,0,0,0,0.028720275,0,0,0,0.028720275,297281.5091,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2724,U/N Reef,0,0,0,0,0,0.07075217,0,0,0,0.07075217,301877.8633,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2725,U/N Reef,0,0,0,0,0,0.038770797,0,0,0,0.038770797,299396.0558,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2726,U/N Reef,0,0,0,0,0,0.035046217,0,0,0,0.035046217,281623.9139,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2727,U/N Reef,0,0,0,0,0,0.07353462,0,0,0,0.07353462,304496.0626,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2728,U/N Reef,0,0,0,0,0,0.018861817,0,0,0,0.018861817,291859.6811,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2729,U/N Reef,0,0,0,0,0,0.025012264,0,0,0,0.025012264,278421.2914,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2730,U/N Reef,0,0,0,0,0,0.021494883,0,0,0,0.021494883,259764.913,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2745,U/N Reef,0,0,0,0,0,0.012862157,0,0,0,0.012862157,304690.4006,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2746,U/N Reef,0,0,0,0,0,0.088949788,0,0,0,0.088949788,250664.7655,Mackay/Capricorn Management Area,Fitzroy,59483,S
2747,U/N Reef,0,0,0,0,0,0.014680464,0,0,0,0.014680464,279191.2284,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2748,U/N Reef,0,0,0,0,0,0.089238564,0,0,0,0.089238564,291888.7766,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2749,U/N Reef,0,0,0,0,0,0.097378276,0,0,0,0.097378276,255048.6434,Mackay/Capricorn Management Area,Fitzroy,59483,S
2750,U/N Reef,0,0,0,0,0,0.015557546,0,0,0,0.015557546,292757.4703,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2751,U/N Reef,0,0,0,0,0,0.026174018,0,0,0,0.026174018,293868.4516,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2752,U/N Reef,0,0,0,0,0,0.036808774,0,0,0,0.036808774,258544.97,Mackay/Capricorn Management Area,Fitzroy,59483,S
2767,U/N Reef,0,0,0,0,0,0.501581323,0,0,0,0.501581323,299649.1301,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2768,U/N Reef,0,0,0,0,0,0.103885395,0,0,0,0.103885395,293194.4522,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2769,U/N Reef,0,0,0,0,0,0.047461807,0,0,0,0.047461807,301362.3124,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2770,U/N Reef,0,0,0,0,0,0.014345845,0,0,0,0.014345845,299401.3884,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2771,U/N Reef,0,0,0,0,0,0,0.003363441,0,0,0.003363441,266543.5314,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2772,U/N Reef,0,0,0,0,0,0.080925286,0,0,0,0.080925286,306382.4811,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2773,U/N Reef,0,0,0,0,0,0.037632746,0,0,0,0.037632746,310084.7738,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2774,U/N Reef,0,0,0,0,0,0,0.033852655,0,0,0.033852655,276117.3336,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2791,U/N Reef,0,0,0,0,0,0,1.23339587,0,0,1.23339587,265552.6043,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2792,U/N Reef,0,0,0,0,0,0.077008,0,0,0,0.077008,258898.6304,Mackay/Capricorn Management Area,Fitzroy,59483,S
2793,U/N Reef,0,0,0,0,0,0.077295647,0,0,0,0.077295647,281181.3666,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2794,U/N Reef,0,0,0,0,0,1.692629415,0,0,0,1.692629415,288526.2051,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2795,U/N Reef,0,0,0,0,0,0.014803053,0,0,0,0.014803053,258080.2807,Mackay/Capricorn Management Area,Fitzroy,59483,S
2796,U/N Reef,0,0,0,0,0,0.681473152,0,0,0,0.681473152,286820.166,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2797,U/N Reef,0,0,0,0,0,0.019234133,0,0,0,0.019234133,258640.527,Mackay/Capricorn Management Area,Fitzroy,59483,S
2798,U/N Reef,0,0,0,0,0,0.016520394,0,0,0,0.016520394,306920.3184,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2799,U/N Reef,0,0,0,0,0,0.019554084,0,0,0,0.019554084,308164.5504,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2800,U/N Reef,0,0,0,0,0,0.031695534,0,0,0,0.031695534,257982.2655,Mackay/Capricorn Management Area,Fitzroy,59483,S
2801,U/N Reef,0,0,0,0,0,0.013024802,0,0,0,0.013024802,258979.1487,Mackay/Capricorn Management Area,Fitzroy,59483,S
2802,U/N Reef,0,0,0,0,0,0.012500502,0,0,0,0.012500502,304538.2554,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2824,U/N Reef,0,0,0,0,0,0.087882955,0,0,0,0.087882955,313630.378,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59473,S
2825,U/N Reef,0,0,0,0,0,0,0.299681136,0,0,0.299681136,276989.8465,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2826,U/N Reef,0,0,0,0,0,0.026756405,0,0,0,0.026756405,299205.0222,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59483,S
2827,U/N Reef,0,0,0,0,0,0,0.003393425,0,0,0.003393425,288297.4166,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2828,U/N Reef,0,0,0,0,0,0,0.647890335,0,0,0.647890335,300772.6125,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2829,U/N Reef,0,0,0,0,0,0,0.998201021,0,0,0.998201021,302442.9119,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2830,U/N Reef,0,0,0,0,0,0.611177175,0,0,0,0.611177175,311032.0514,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2831,U/N Reef,0,0,0,0,0,0.012426035,0,0,0,0.012426035,318519.2624,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59474,S
2832,U/N Reef,0,0,0,0,0,0.077485465,0,0,0,0.077485465,318033.7223,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59474,S
2833,U/N Reef,0,0,0,0,0,0.027086544,0,0,0,0.027086544,322928.5706,Mackay/Capricorn Management Area,"Mackay, Isaac and Whitsunday (out)",59474,S
2834,U/N Reef,0,0,0,0,0,0.032189943,0,0,0,0.032189943,298133.2062,Mackay/Capricorn Management Area,"Mackay, Isaac and Whitsunday (out)",59484,S
2858,U/N Reef,0,0,0,0,0,0.007673283,0,0,0,0.007673283,298667.1816,Mackay/Capricorn Management Area,"Mackay, Isaac and Whitsunday (out)",59484,S
2859,U/N Reef,0,0,0,0,0,0.112835679,0,0,0,0.112835679,288969.3916,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59484,S
2860,U/N Reef,0,0,0,0,0,0.05765422,0,0,0,0.05765422,310994.5097,Mackay/Capricorn Management Area,"Mackay, Isaac and Whitsunday (out)",59484,S
2861,U/N Reef,0,0,0,0,0,0.074441475,0,0,0,0.074441475,151703.5199,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59470,L
2862,U/N Reef,0,0,0,0,0,0.024351059,0,0,0,0.024351059,169475.172,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59470,L
2863,U/N Reef,0,0,0,0,0,0.003514636,0,0,0,0.003514636,180822.3178,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59470,L
2864,U/N Reef,0,0,0,0,0,0.080147892,0,0,0,0.080147892,184229.1819,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59470,L
2865,U/N Reef,0,0,0,0,0,0.001429636,0,0,0,0.001429636,185683.4176,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59470,L
2866,U/N Reef,0,0,0,0,0,0.096676563,0,0,0,0.096676563,186487.4526,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59470,L
2867,U/N Reef,0,0,0,0,0,0.040551751,0,0,0,0.040551751,187265.6145,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59470,L
2868,U/N Reef,0,0,0,0,0,0.054142043,0,0,0,0.054142043,187584.1209,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59470,L
2869,U/N Reef,0,0,0,0,0,0.03062977,0,0,0,0.03062977,188951.9386,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59470,L
2890,U/N Reef,0,0,0,0,0,0.423072764,0,0,0,0.423072764,188009.6447,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,L
2891,U/N Reef,0,0,0,0,0,0.024138954,0,0,0,0.024138954,190794.5918,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59470,L
2892,U/N Reef,0,0,0,0,0,0.024700178,0,0,0,0.024700178,191421.0539,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2893,U/N Reef,0,0,0,0,0,0,6.097037191,0,0,6.097037191,195286.6437,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2894,U/N Reef,0,0,0,0,0,0.064715511,0,0,0,0.064715511,201328.9902,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2895,U/N Reef,0,0,0,0,0,0.141208784,0,0,0,0.141208784,198940.8905,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2896,U/N Reef,0,0,0,0,0,0.040255327,0,0,0,0.040255327,200108.0693,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2897,U/N Reef,0,0,0,0,0,0.107030506,0,0,0,0.107030506,202027.6694,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2898,U/N Reef,0,0,0,0,0,0,0.033658401,0,0,0.033658401,205647.6833,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2924,U/N Reef,0,0,0,0,0,0.005459319,0,0,0,0.005459319,207234.6649,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2925,U/N Reef,0,0,0,0,0,0.222026831,0,0,0,0.222026831,206755.8587,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2926,U/N Reef,0,0,0,0,0,0.268902807,0,0,0,0.268902807,210713.9466,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2927,U/N Reef,0,0,0,0,0,0,0.013351773,0,0,0.013351773,218388.194,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2928,U/N Reef,0,0,0,0,0,0.019805297,0,0,0,0.019805297,221904.5248,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2929,U/N Reef,0,0,0,0,0,0.090269508,0,0,0,0.090269508,224436.401,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2930,U/N Reef,0,0,0,0,0,0.036861259,0,0,0,0.036861259,229365.6062,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2931,U/N Reef,0,0,0,0,0,0.009824438,0,0,0,0.009824438,233391.0344,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2932,U/N Reef,0,0,0,0,0,0.004300059,0,0,0,0.004300059,235814.0569,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2933,U/N Reef,0,0,0,0,0,0.006438805,0,0,0,0.006438805,236941.6811,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2934,U/N Reef,0,0,0,0,0,0,0.407831738,0,0,0.407831738,239249.729,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59481,S
2935,U/N Reef,0,0,0,0,0,0.083880485,0,0,0,0.083880485,238057.8797,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2956,U/N Reef,0,0,0,0,0,0,2.287901833,0,0,2.287901833,241250.4396,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2957,U/N Reef,0,0,0,0,0,2.690953576,0,0,0,2.690953576,246811.8118,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59472,S
2958,U/N Reef,0,0,0,0,0,0.399396568,0,0,0,0.399396568,247718.3903,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59471,S
2959,U/N Reef,0,0,0,0,0,0,0.045572359,0,0,0.045572359,192344.7213,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59480,L
2960,U/N Reef,0,0,0,0,0,0,0.698472888,0,0,0.698472888,185457.3163,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59480,L
2961,U/N Reef,0,0,0,0,0,0,0.074709895,0,0,0.074709895,200512.8454,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59481,S
3284,U/N Reef,0,0,0,0,0,0,0.724764852,0,0,0.724764852,186346.9612,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59480,L
3285,U/N Reef,0,0,0,0,0,0,0.019392186,0,0,0.019392186,191188.7898,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59480,L
3286,U/N Reef,0,0,0,0,0,0,0.028140766,0,0,0.028140766,187920.9991,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59480,L
2982,Wild Duck Island Reef (No 1),0,0,0,0,0,0,0.0391604,0,0,0.0391604,110477.8337,Mackay/Capricorn Management Area,Fitzroy,59488,L
2983,Wild Duck Island Reef (No 2),0,0,0,0,0,0,0.026081997,0,0,0.026081997,110473.1819,Mackay/Capricorn Management Area,Fitzroy,59488,R
2984,Infelix Islets Reef,0,0,0,0,0,0,0.063519255,0,0,0.063519255,108163.2056,Mackay/Capricorn Management Area,Fitzroy,59488,R
3007,North Point Cays Reef,0,0,0,0,0,0,0.011419257,0,0,0.011419257,110468.7373,Mackay/Capricorn Management Area,Fitzroy,59488,R
3008,Brooks Shoal,0,0,0,0,0,0.009368322,0,0,0,0.009368322,116611.6831,Mackay/Capricorn Management Area,Fitzroy,59488,R
3009,Barren Island Reef,0,0,0,0,0,0.023555852,0,0,0,0.023555852,119794.7081,Mackay/Capricorn Management Area,Fitzroy,59488,R
3010,Roundish Reef,0,0,0,0,0,0.076011765,0,0,0,0.076011765,102036.3413,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59488,R
3011,South Barren Reef,0,0,0,0,0,0.022655103,0,0,0,0.022655103,122903.1048,Mackay/Capricorn Management Area,Fitzroy,59488,R
3012,Obstruction Shoals,0,0,0,0,0,0.027195323,0,0,0,0.027195323,119695.685,Mackay/Capricorn Management Area,Fitzroy,59488,R
3013,U/N Reef,0,0,0,0,0,0.383153454,0,0,0,0.383153454,113519.3148,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59488,R
2616,McEwen Reef,0,0,0,0,0,1.982101508,0,0,0,1.982101508,110503.6926,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59488,R
2617,Pilot Reef,0,0,0,0,0,0.016770887,0,0,0,0.016770887,112590.749,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59488,R
2618,Boyle Reef,0,0,0,0,0,0,0.045992568,0,0,0.045992568,121436.8712,Mackay/Capricorn Management Area,Fitzroy,59488,R
2619,Tide Reef,0,0,0,0,0,0.017788987,0,0,0,0.017788987,127726.4723,Mackay/Capricorn Management Area,Fitzroy,59488,R
2620,Long Island Reef,0,0,0,0,0,0.524908133,0,0,0,0.524908133,125117.7477,Mackay/Capricorn Management Area,Fitzroy,59488,R
2665,West Side Reef,0,0,0,0,0,0,0.026978885,0,0,0.026978885,123464.67,Mackay/Capricorn Management Area,Fitzroy,59488,R
2666,Double Rocks Reef (North),0,0,0,0,0,0.004677318,0,0,0,0.004677318,127299.4208,Mackay/Capricorn Management Area,Fitzroy,59489,R
2667,Double Rocks Reef (South),0,0,0,0,0,0.004485413,0,0,0,0.004485413,127410.947,Mackay/Capricorn Management Area,Fitzroy,59489,R
2684,Coal Reef,0,0,0,0,0,0,0.007954865,0,0,0.007954865,124016.2023,Mackay/Capricorn Management Area,Fitzroy,59488,R
2685,One Fathom Patch,0,0,0,0,0,0,0.010217591,0,0,0.010217591,130861.6155,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59488,R
2686,Turtle Island Reef,0,0,0,0,0,0,0.024057608,0,0,0.024057608,142250.1059,Mackay/Capricorn Management Area,Mackay/Isaac/Whitsunday,59488,R
2687,U/N Reef,0,0,0,0,0.030803901,0,0,0,0,0.030803901,146843.8965,Mackay Capricorn (out),Fitzroy,59488,R
2688,Woods Reef,0,0,0,0,0.018417196,0,0,0,0,0.018417196,159491.5276,Mackay Capricorn (out),Fitzroy,59488,R
2689,Shields Reef,0,0,0,0,0,0.004491081,0,0,0,0.004491081,150694.376,Mackay/Capricorn Management Area,Fitzroy,59489,R
3589,Alnwick Reef,0,0,0,0,0,4.10E-05,0,0,0,4.10E-05,151924.1945,Mackay/Capricorn Management Area,Fitzroy,59489,R
3590,Hexham Reef,0,0,0,0,0,0.068451952,0,0,0,0.068451952,150122.369,Mackay/Capricorn Management Area,Fitzroy,59489,R
3591,Danger Reef,0,0,0,0,0,0.001727193,0,0,0,0.001727193,132746.9771,Mackay/Capricorn Management Area,Fitzroy,59489,R
3615,Otterbourne Reef,0,0,0,0,0,0.000600103,0,0,0,0.000600103,144185.1216,Mackay/Capricorn Management Area,Fitzroy,59489,R
3616,Two Round Rocks Reef,0,0,0,0,0,0.02207001,0,0,0,0.02207001,129084.9345,Mackay/Capricorn Management Area,Fitzroy,59489,R
3617,Steep Reef,0,0,0,0,0,0.000386442,0,0,0,0.000386442,159547.8067,Mackay/Capricorn Management Area,Fitzroy,59489,R
3618,Low Island Reef,0,0,0,0,0,0.00082395,0,0,0,0.00082395,130793.912,Mackay/Capricorn Management Area,Fitzroy,59489,R
3619,Clara Island Reef,0,0,0,0,0,0,0.254928411,0,0,0.254928411,163608.4347,Mackay/Capricorn Management Area,Fitzroy,59489,R
3632,Donovan Shoal,0,0,0,0,0,0.001156753,0,0,0,0.001156753,153305.4638,Mackay/Capricorn Management Area,Fitzroy,59489,R
3633,North Rock Reef,0,0,0,0,0,0.006558001,0,0,0,0.006558001,162381.5706,Mackay/Capricorn Management Area,Fitzroy,59489,R
3634,Mumford Reef,0,0,0,0,0,0.746020455,0,0,0,0.746020455,163123.9098,Mackay/Capricorn Management Area,Fitzroy,59489,R
3635,White Rocks Reef,0,0,0,0,0,0.408089162,0,0,0,0.408089162,155800.1762,Mackay/Capricorn Management Area,Fitzroy,59489,R
3636,Ten Pin Reef,0,0,0,0,0,0.230117259,0,0,0,0.230117259,163386.0065,Mackay/Capricorn Management Area,Fitzroy,59489,R
3637,Holt Island Reef,0,0,0,0,0,0.442613375,0,0,0,0.442613375,165805.6363,Mackay/Capricorn Management Area,Fitzroy,59489,R
3657,U/N Reef,0,0,0,0,0,0.654001489,0,0,0,0.654001489,166388.3693,Mackay/Capricorn Management Area,Fitzroy,59489,R
3658,Ripple Island Reef (No 1),0,0,0,0,0,0.00224678,0,0,0,0.00224678,171064.0897,Mackay/Capricorn Management Area,Fitzroy,59489,R
3659,Ripple Island Reef (No 2),0,0,0,0,0,0.244679569,0,0,0,0.244679569,170483.4328,Mackay/Capricorn Management Area,Fitzroy,59489,R
3660,Ripple Island Reef (No 3),0,0,0,0,0,0.004589261,0,0,0,0.004589261,170868.6936,Mackay/Capricorn Management Area,Fitzroy,59489,R
3661,Harrison Reef,0,0,0,0,0,0.407838463,0,0,0,0.407838463,169640.0398,Mackay/Capricorn Management Area,Fitzroy,59489,R
3677,Lingham Reef,0,0,0,0,0,3.234964275,0,0,0,3.234964275,158683.275,Mackay/Capricorn Management Area,Fitzroy,59489,R
3678,Turn Shoal,0,0,0,0,0,0.008080222,0,0,0,0.008080222,155140.2655,Mackay/Capricorn Management Area,Fitzroy,59489,R
3679,Collins Reef,0,0,0,0,0,7.767717811,0,0,0,7.767717811,161162.7496,Mackay/Capricorn Management Area,Fitzroy,59489,R
3693,Leicester Island Reef (No 1),0,0,0,0,0,7.290880265,0,0,0,7.290880265,163559.2137,Mackay/Capricorn Management Area,Fitzroy,59489,R
3694,Leicester Island Reef (No 2),0,0,0,0,0,0.809450045,0,0,0,0.809450045,161935.2734,Mackay/Capricorn Management Area,Fitzroy,59489,R
3695,Cape Island Reef,0,0,0,0,0,0.216562468,0,0,0,0.216562468,170577.5307,Mackay/Capricorn Management Area,Fitzroy,59489,R
3696,White Shoal,0,0,0,0,0,0.018166329,0,0,0,0.018166329,157863.4844,Mackay/Capricorn Management Area,Fitzroy,59489,R
3707,Osborn Reef,0,0,0,0,0,0.652111556,0,0,0,0.652111556,161357.3844,Mackay/Capricorn Management Area,Fitzroy,59489,R
3708,Blind Reef,0,0,0,0,0,0.003656886,0,0,0,0.003656886,165841.3952,Mackay/Capricorn Management Area,Fitzroy,59489,R
3709,Master Rocks Reef,0,0,0,0,0,0,0.00332503,0,0,0.00332503,162658.4341,Mackay/Capricorn Management Area,Fitzroy,59489,R
3710,Edward Island Reef,0,0,0,0,0,0,0.00086838,0,0,0.00086838,165204.4041,Mackay/Capricorn Management Area,Fitzroy,59489,R
3711,Sun Reef,0,0,0,0,0,0,0.300722114,0,0,0.300722114,164710.6755,Mackay/Capricorn Management Area,Fitzroy,59489,R
3729,Swan Reef,0,0,0,0,0,0,0.471958105,0,0,0.471958105,162794.3572,Mackay/Capricorn Management Area,Fitzroy,59489,R
3730,Marquis Reef,0,0,0,0,0,0,4.097663695,0,0,4.097663695,158121.4711,Mackay/Capricorn Management Area,Fitzroy,59489,R
3731,Bay Island Reef,0,0,0,0,0,0,0.001434718,0,0,0.001434718,162478.5933,Mackay/Capricorn Management Area,Fitzroy,59489,R
3732,Round Rock Ledges,0,0,0,0,0,0,2.222104681,0,0,2.222104681,153322.8285,Mackay/Capricorn Management Area,Fitzroy,59489,R
3749,Connor Rock Reef,0,0,0,0,0,0,0.047044024,0,0,0.047044024,158685.2256,Mackay/Capricorn Management Area,Fitzroy,59489,R
3750,Akens Reef,0,0,0,0,0,0,1.660364112,0,0,1.660364112,160089.2083,Mackay/Capricorn Management Area,Fitzroy,59489,R
3751,U/N Reef,0,0,0,0,0,0,2.774503446,0,0,2.774503446,148883.8481,Mackay/Capricorn Management Area,Fitzroy,59489,R
3752,Tweed Reef,0,0,0,0,0,0.067419868,0,0,0,0.067419868,175778.6403,Mackay/Capricorn Management Area,Fitzroy,59490,R
3765,Rothbury Reef,0,0,0,0,0,0.204101164,0,0,0,0.204101164,177521.3396,Mackay/Capricorn Management Area,Fitzroy,59490,R
3766,Cheviot Reef,0,0,0,0,0,0.013671199,0,0,0,0.013671199,179849.6786,Mackay/Capricorn Management Area,Fitzroy,59490,R
3767,Raynham Reef,0,0,0,0,0,0,0.001992732,0,0,0.001992732,162015.2203,Mackay/Capricorn Management Area,Fitzroy,59490,R
3768,Pelican Rock Reef,0,0,0,0,0,0,0.628022394,0,0,0.628022394,163167.4299,Mackay/Capricorn Management Area,Fitzroy,59489,R
3779,Clara Group Reef,0,0,0,0,0,0.000174884,0,0,0,0.000174884,149968.9232,Mackay/Capricorn Management Area,Fitzroy,59490,R
3780,Brown Reef,0,0,0,0,0.00130419,0,0,0,0,0.00130419,148463.1191,Mackay/Capricorn Management Area,Fitzroy,59490,R
3781,Triangular Reef,0,0,0,0.005372476,0,0,0,0,0,0.005372476,149112.2679,Mackay/Capricorn Management Area,Fitzroy,59490,R
3791,Island Head Reef,0,0,0,0.360510148,0,0,0,0,0,0.360510148,151029.7146,Mackay/Capricorn Management Area,Fitzroy,59490,R
3792,Split Island Reef,0,0,0,0,0,0.00018843,0,0,0,0.00018843,141955.1352,Mackay/Capricorn Management Area,Fitzroy,59490,R
3793,Dome Reef,0,0,0,0,0,0.000685957,0,0,0,0.000685957,140934.4815,Mackay/Capricorn Management Area,Fitzroy,59490,R
3794,U/N Reef,0,0,0,0,0,0.009500409,0,0,0,0.009500409,138009.477,Mackay/Capricorn Management Area,Fitzroy,59490,R
3521,Delcomyn Reef,0,0,0,0,0,0.004317748,0,0,0,0.004317748,136630.7537,Mackay/Capricorn Management Area,Fitzroy,59490,R
3522,Entrance Island Reef,0,0,0,0,0,0,0.000117353,0,0,0.000117353,132602.3341,Mackay/Capricorn Management Area,Fitzroy,59490,R
3523,U/N Reef,0,0,0,0,0,0,2.222781441,0,0,2.222781441,257796.1782,Mackay/Capricorn Management Area,Fitzroy,59493,S
3524,U/N Reef,0,0,0,0,0,5.133961683,0,0,0,5.133961683,250423.0488,Mackay/Capricorn Management Area,Fitzroy,59493,S
3525,Wilson Reef,0,0,0,0,0,0,2.620305148,0,0,2.620305148,255527.4408,Mackay/Capricorn Management Area,Fitzroy,59493,S
3537,U/N Reef,0,0,0,0,0,5.076993357,0,0,0,5.076993357,243420.0683,Mackay/Capricorn Management Area,Fitzroy,59493,S
3538,U/N Reef,0,0,0,0,0,13.15191371,0,0,0,13.15191371,236507.4966,Mackay/Capricorn Management Area,Fitzroy,59493,S
3539,U/N Reef,0,0,0,0,0,0.031392517,0,0,0,0.031392517,235666.1315,Mackay/Capricorn Management Area,Fitzroy,59493,S
3540,U/N Reef,0,0,0,0,0,0.123647839,0,0,0,0.123647839,229193.9837,Mackay/Capricorn Management Area,Fitzroy,59493,S
3548,Chesterman Reef,0,0,0,0,0,4.833995978,0,0,0,4.833995978,250589.8807,Mackay/Capricorn Management Area,Fitzroy,59493,S
3549,U/N Reef,0,0,0,0,0,2.056889059,0,0,0,2.056889059,244624.0215,Mackay/Capricorn Management Area,Fitzroy,59493,S
3550,U/N Reef,0,0,0,0,0,2.984213136,0,0,0,2.984213136,250567.3648,Mackay/Capricorn Management Area,Fitzroy,59493,S
3551,Abrahams Reef,0,0,0,0,0,6.667014182,0,0,0,6.667014182,249971.4712,Mackay/Capricorn Management Area,Fitzroy,59494,S
