id,reef_uniqueid,reef_name,not_zoned,buffer,commonwealth_island_GBRMPA,conservation_park,general_use,habitat_protection,marine_national_park,preservation,scientific_research,total_area_nine_zones,minimum_distance_to_nearest_port_m,GBRMPA_management_area,subregion,qfish,region_code
194,11056103104,U/N Reef,0,0,0,0,0,0,0,4.307445628,0,4.307445628,150406.0093,Far Northern,Cape York Peninsula,59071,E
195,11056104104,U/N Reef,0,0,0,0,0,0,0,1.121783614,0,1.121783614,149316.5585,Far Northern,Cape York Peninsula,59071,E
196,11057100104,Cochin Reef,0,0,0,0,0,0,0,3.935064477,0,3.935064477,153670.1929,Far Northern,Cape York Peninsula,59071,E
197,11058100104,Parkinson Reef,7.94E-05,0,0,0,0,0,0,0,3.312475463,3.31255482,141057.7452,Far Northern,Cape York Peninsula,59071,E
198,11059100104,Monkman Reef,0,0,0,0,0,0,0,4.071048929,0,4.071048929,142771.8897,Far Northern,Cape York Peninsula,59071,E
199,11060100104,U/N Reef,9.46E-05,0,0,0,0,0,0,3.456830027,0,3.456924661,138385.6077,Far Northern,Cape York Peninsula,59071,E
200,11061100104,Little Boydong Reef,0.000280253,0,0,0,0,0,0,4.572672839,0,4.572953092,136098.257,Far Northern,Cape York Peninsula,59332,E
201,11062100104,Boydong Island Reef,0.000294152,0,0,0,0,0,0,4.157832933,0,4.158127085,135737.2526,Far Northern,Cape York Peninsula,59332,E
202,11063101104,U/N Reef,0,0,0,0,0,0.105441225,0,0,0,0.105441225,149438.4815,Far Northern,Torres Strait,59059,E
203,11063102104,U/N Reef,0,0,0,0,0,0.245981868,0,0,0,0.245981868,161524.3879,Far Northern,Cape York Peninsula,59072,E
204,11064100104,U/N Reef,0,0,0,0,0,1.933210879,0,0,0,1.933210879,171765.4445,Far Northern,Cape York Peninsula,59072,E
205,11065100104,U/N Reef,0,0,0,0,0,0.090097597,0,0,0,0.090097597,164783.2682,Far Northern,Cape York Peninsula,59072,E
206,11066100104,U/N Reef,0,0,0,0,0,0.236205356,0,0,0,0.236205356,176603.7878,Far Northern,Cape York Peninsula,59072,E
207,11067100104,U/N Reef,0,0,0,0,0,0.310549821,0,0,0,0.310549821,160928.0778,Far Northern,Cape York Peninsula,59072,E
208,11068100104,U/N Reef,0,0,0,0,0,0.123998902,0,0,0,0.123998902,166252.1893,Far Northern,Cape York Peninsula,59072,E
209,11069100104,U/N Reef,0,0,0,0,0,0.374430004,0,0,0,0.374430004,174217.894,Far Northern,Cape York Peninsula,59072,E
210,11070101104,Maclennan Reef (No 1),0.000656877,0,0,0,0,0,0,3.295634824,0,3.296291701,172301.0865,Far Northern,Cape York Peninsula,59072,E
211,11070102104,Maclennan Reef (No 2),0,0,0,0,0,1.161403801,0,0.391893261,0,1.553297062,174539.9481,Far Northern,Cape York Peninsula,59072,E
212,11070103104,Maclennan Reef (No 3),0,0,0,0,0,0.000283326,0,0.008436158,0,0.008719484,177038.9327,Far Northern,Cape York Peninsula,59072,E
213,11071100104,U/N Reef,0,0,0,0,0,2.568156102,0,0,0,2.568156102,165738.2866,Far Northern,Cape York Peninsula,59072,E
214,11072100104,U/N Reef,0,0,0,0,0,0,0,1.158899165,0,1.158899165,183614.7539,Far Northern,Cape York Peninsula,59073,E
215,11073100104,U/N Reef,0,0,0,0,0,0,0,1.57859329,0,1.57859329,183837.5863,Far Northern,Cape York Peninsula,59073,E
216,11074100104,U/N Reef,0,0,0,0,0,0,0,2.585255801,0,2.585255801,182276.7567,Far Northern,Cape York Peninsula,59073,E
217,11075100104,U/N Reef,0,0,0,0,0,0,0,1.436171046,0,1.436171046,181661.2134,Far Northern,Cape York Peninsula,59072,E
218,11076100104,U/N Reef,0,0,0,0,0,0,0,1.068702926,0,1.068702926,180197.1071,Far Northern,Cape York Peninsula,59072,E
219,11077100104,U/N Reef,0,0,0,0,0,0,0,5.451285876,0,5.451285876,178144.684,Far Northern,Cape York Peninsula,59072,E
220,11078100104,U/N Reef,0,0,0,0,0,0,0,0.429320987,0,0.429320987,178351.0181,Far Northern,Cape York Peninsula (out),59072,E
221,11079100104,U/N Reef,0,0,0,0,0,0,0,0.188438632,0,0.188438632,165352.304,Far Northern,Cape York Peninsula,59072,E
222,11080100104,U/N Reef,0,0,0,0,0,0,0,0.005354289,0,0.005354289,170319.0597,Far Northern,Cape York Peninsula,59072,E
223,11081100104,U/N Reef,0,0,0,0,0,0,0,3.190955509,0,3.190955509,174896.1148,Far Northern,Cape York Peninsula,59072,E
224,11082100104,U/N Reef,0,0,0,0,0,0,0,1.79404623,0,1.79404623,173803.8125,Far Northern,Cape York Peninsula,59072,E
225,11083100104,U/N Reef,0,0,0,0,0,0,0,0.316465897,0,0.316465897,174225.5928,Far Northern,Cape York Peninsula,59072,E
226,11084100104,U/N Reef,0,0,0,0,0,0,0,2.280173319,0,2.280173319,174196.8194,Far Northern,Cape York Peninsula (out),59072,E
227,11085100104,U/N Reef,0,0,0,0,0,0,0,0.699143999,0,0.699143999,173291.0262,Far Northern,Cape York Peninsula,59072,E
228,11087101104,U/N Reef,0,0,0,0,0,0,0,1.711925385,0,1.711925385,171986.5879,Far Northern,Cape York Peninsula,59072,E
229,11087102104,U/N Reef,0,0,0,0,0,0,0,2.72301424,0,2.72301424,172812.4158,Far Northern,Cape York Peninsula,59072,E
230,11088100104,U/N Reef,0,0,0,0,0,0,0,2.151897525,0,2.151897525,171692.4917,Far Northern,Cape York Peninsula,59072,E
231,11089101104,U/N Reef,0,0,0,0,0,0,0,0.977784179,0,0.977784179,171659.7459,Far Northern,Cape York Peninsula,59072,E
232,11089102104,U/N Reef,0,0,0,0,0,0,0,2.856449039,0.05806601,2.914515049,170719.0609,Far Northern,Cape York Peninsula,59072,E
233,11090100104,U/N Reef,0,0,0,0,0,0,0,0.184587156,0,0.184587156,165189.094,Far Northern,Cape York Peninsula,59072,E
234,11091100104,U/N Reef,0,0,0,0,0,0,0,0,1.708211634,1.708211634,169491.947,Far Northern,Cape York Peninsula,59072,E
235,11092100104,U/N Reef,0,0,0,0,0,0,0,2.219588557,0,2.219588557,163812.41,Far Northern,Cape York Peninsula,59072,E
236,11093100104,U/N Reef,0.000189229,0,0,0,0,0,0,2.417287534,0,2.417476763,162451.046,Far Northern,Cape York Peninsula,59072,E
237,11094100104,U/N Reef,0,0,0,0,0,0,0,0.53936284,0.382654048,0.922016888,168717.6259,Far Northern,Cape York Peninsula,59072,E
238,11095100104,U/N Reef,0,0,0,0,0,0,0,0.565511719,0,0.565511719,168638.6985,Far Northern,Cape York Peninsula,59072,E
239,11096100104,U/N Reef,0,0,0,0,0,0,0,0.762338881,0,0.762338881,168493.3328,Far Northern,Cape York Peninsula,59072,E
240,11097100104,U/N Reef,0,0,0,0,0,0,0,1.577005733,0,1.577005733,167552.1391,Far Northern,Cape York Peninsula,59072,E
241,11098100104,Risk Reef,0,0,0,0,0,0,0,3.777863046,0,3.777863046,160091.7883,Far Northern,Cape York Peninsula,59072,E
242,11099100104,U/N Reef,0,0,0,0,0,0,0,1.29512022,0,1.29512022,154146.7737,Far Northern,Cape York Peninsula,59072,E
243,11100100104,Shadwell Reef,0,0,0,0,0,0,0,2.093977317,0,2.093977317,156729.4934,Far Northern,Cape York Peninsula,59072,E
244,11101100104,U/N Reef,0,0,0,0,0,0,0,0.712301613,0,0.712301613,149979.6781,Far Northern,Cape York Peninsula,59072,E
245,11102100104,U/N Reef,0,0,0,0,0,0,0,5.249951697,0,5.249951697,163262.2812,Far Northern,Cape York Peninsula,59072,E
246,11103100104,Indefatigable Reef,0,0,0,0,0,0,0,3.043789339,0,3.043789339,151444.2103,Far Northern,Cape York Peninsula,59072,E
247,11104100104,U/N Reef,0,0,0,0,0,0,0,0.564095736,0,0.564095736,154138.668,Far Northern,Cape York Peninsula,59072,E
248,11105100104,U/N Reef,0,0,0,0,0,0,0,2.163925302,0,2.163925302,160522.6633,Far Northern,Cape York Peninsula,59072,E
249,11107100104,U/N Reef,0,0,0,0,0,0,0,1.762326754,0,1.762326754,165266.5356,Far Northern,Cape York Peninsula,59073,E
250,11108100104,U/N Reef,0,0,0,0,0,0,0,0.868244353,0,0.868244353,159040.2126,Far Northern,Cape York Peninsula,59072,E
251,11109101104,U/N Reef,0,0,0,0,0,0,0,6.434570943,0,6.434570943,158939.2536,Far Northern,Cape York Peninsula,59333,E
252,11109102104,U/N Reef,0,0,0,0,0,0,0,3.681428172,0,3.681428172,160993.1171,Far Northern,Cape York Peninsula,59072,E
253,11110100104,U/N Reef,0,0,0,0,0,0,0,3.521299532,0,3.521299532,155852.5845,Far Northern,Cape York Peninsula,59072,E
254,11111100104,U/N Reef,0,0,0,0,0,0,0,5.675690884,0,5.675690884,146848.4857,Far Northern,Cape York Peninsula,59333,E
255,11112100104,U/N Reef,0,0,0,0,0,0,2.957344644,0,0,2.957344644,202870.9305,Far Northern,Cape York Peninsula,59073,E
256,11113100104,U/N Reef,0,0,0,0,0,0,4.66310163,0,0,4.66310163,206579.5166,Far Northern,Cape York Peninsula,59073,E
257,11114100104,U/N Reef,0,0,0,0,0,0,2.209597732,0,0,2.209597732,207301.3593,Far Northern,Cape York Peninsula,59073,E
258,11115100104,U/N Reef,0,0,0,0,0,0,8.534906479,0,0,8.534906479,207664.5078,Far Northern,Cape York Peninsula,59073,E
259,11116100104,U/N Reef,0,0,0,0,0,0,2.984310228,0,0,2.984310228,207449.2517,Far Northern,Cape York Peninsula,59073,E
260,11117100104,U/N Reef,0,0,0,0,0,0,10.43269316,0,0,10.43269316,203924.8941,Far Northern,Cape York Peninsula,59073,E
261,11118101104,U/N Reef,0,0,0,0,0,0,3.273260803,0,0,3.273260803,200411.498,Far Northern,Cape York Peninsula,59073,E
262,11118102104,U/N Reef,0,0,0,0,0,0,0.162200862,0,0,0.162200862,199774.7804,Far Northern,Cape York Peninsula,59073,E
263,11119100104,U/N Reef,0,0,0,0,0,0,11.83162424,0,0,11.83162424,200148.8025,Far Northern,Cape York Peninsula,59073,E
264,11120100104,U/N Reef,0,0,0,0,0,0,4.859494557,0,0,4.859494557,195628.05,Far Northern,Cape York Peninsula,59073,E
265,11121100104,U/N Reef,0,0,0,0,0,0,2.253643741,0,0,2.253643741,195358.1061,Far Northern,Cape York Peninsula,59073,E
266,11122100104,U/N Reef,0,0,0,0,0,0,2.464932211,0,0,2.464932211,194319.8027,Far Northern,Cape York Peninsula,59073,E
267,11123100104,U/N Reef,0,0,0,0,0,0,1.898541742,0,0,1.898541742,193964.8954,Far Northern,Cape York Peninsula,59073,E
268,11124100104,U/N Reef,0,0,0,0,0,0,0.893687981,0,0,0.893687981,192848.0105,Far Northern,Cape York Peninsula,59073,E
269,11125100104,Stark Reef,0,0,0,0,0,0,0.526526973,16.59836712,0,17.12489409,188384.3221,Far Northern,Cape York Peninsula,59073,E
270,11126101104,U/N Reef,0,0,0,0,0,0,0,0.587555416,0,0.587555416,186202.3223,Far Northern,Cape York Peninsula,59073,E
271,11126102104,U/N Reef,0,0,0,0,0,0,0,2.104228886,0,2.104228886,185168.3397,Far Northern,Cape York Peninsula,59073,E
272,11127101104,U/N Reef,0,0,0,0,0,0,0,1.057746404,0,1.057746404,186893.1925,Far Northern,Cape York Peninsula,59073,E
273,11127102104,U/N Reef,0,0,0,0,0,0,0,1.266335918,0,1.266335918,185008.6566,Far Northern,Cape York Peninsula,59073,E
274,11128100104,U/N Reef,0,0,0,0,0,0,0,2.490931353,0,2.490931353,185997.0467,Far Northern,Cape York Peninsula,59073,E
275,11129100104,U/N Reef,0,0,0,0,0,0,0,2.390293166,0,2.390293166,186001.4485,Far Northern,Cape York Peninsula,59073,E
276,11130100104,Moulter Reef,0.000319173,0,0,0,0,0,0,9.142836307,0,9.14315548,170606.6134,Far Northern,Cape York Peninsula,59073,E
277,11131100104,Saunders Reef,0,0,0,0,0,0,0,16.9125185,0,16.9125185,164699.7501,Far Northern,Cape York Peninsula,59334,E
278,11132100104,Hunter Reefs,0,0,0,0,0,0,0,0.177325487,0,0.177325487,126924.8851,Far Northern,Cape York Peninsula,59331,E
279,11133100104,U/N Reef,0.056857506,0,0,0,11.45935973,0,0,0,0,11.51621724,128853.9358,Far Northern,Cape York Peninsula,59331,E
280,11134100104,Pirie Reef,0.000662995,0,0,0,0,0,0,3.050374623,0,3.051037618,136686.0098,Far Northern,Cape York Peninsula,59331,E
281,11135100104,U/N Reef,0.000339943,0,0,0,1.16256461,0,0,0,0,1.162904553,137641.2727,Far Northern,Cape York Peninsula,59331,E
282,11136100104,Hannibal Islands Reef,0.000167214,0,0,0,0,0,0,6.879449922,0,6.879617136,139294.4106,Far Northern,Cape York Peninsula,59331,E
283,11137100104,U/N Reef,0,0,0,0,0,0,0,2.499401761,0,2.499401761,136136.8597,Far Northern,Cape York Peninsula,59331,E
284,11138100104,MacArthur Islands Reef,0.000765852,0,0,0,0,0,0,4.80000448,0,4.800770332,124159.7961,Far Northern,Cape York Peninsula,59331,E
285,11139100104,U/N Reef,0.000539852,0,0,0,0,0,0,11.10400094,0,11.10454079,121423.6983,Far Northern,Cape York Peninsula,59331,E
286,11140100104,U/N Reef,0,0,0,0,0,0,0,0.910072813,0,0.910072813,125416.5417,Far Northern,Cape York Peninsula,59331,E
287,11141100104,U/N Reef,0,0,0,0,0,0,0,0.521332943,0,0.521332943,123711.9739,Far Northern,Cape York Peninsula,59331,E
288,11142100104,U/N Reef,0.000725571,0,0,0,0,0,0,8.120190316,0,8.120915887,121961.8442,Far Northern,Cape York Peninsula,59331,E
289,11143100104,U/N Reef,0,0,0,0,0,0,0,0.059501428,0,0.059501428,122491.5585,Far Northern,Cape York Peninsula,59331,E
290,11144100104,U/N Reef,1.64E-06,0,0,0,0,0,0,0.006264526,0,0.006266169,124847.4606,Far Northern,Cape York Peninsula,59331,E
291,11145100104,U/N Reef,0.00088739,0,0,0,0,0,0,4.462819035,0,4.463706425,122763.5099,Far Northern,Cape York Peninsula,59331,E
292,11146100104,Nigger Head Reef,2.83E-06,0,0,0,0,0,0,0.016593752,0,0.016596581,120328.7774,Far Northern,Cape York Peninsula,59331,E
293,11147100104,U/N Reef,0,0,0,0,0,0,0,1.684879497,0,1.684879497,120774.8075,Far Northern,Cape York Peninsula,59331,E
294,11148100104,U/N Reef,0,0,0,0,0,0,0,0.015762007,0,0.015762007,119261.5275,Far Northern,Cape York Peninsula,59331,E
295,11149100104,U/N Reef,0.001669874,0,0,0,0,0,0,8.94808173,0,8.949751604,114915.6079,Far Northern,Cape York Peninsula,59331,E
296,11150100104,U/N Reef,0,0,0,0,0,0,0,0.23285059,0,0.23285059,115587.9525,Far Northern,Cape York Peninsula,59331,E
297,11151100104,U/N Reef,0,0,0,0,0,0,0,0.044141802,0,0.044141802,110912.8704,Far Northern,Cape York Peninsula,59331,E
298,11152100104,U/N Reef,0.29358439,0,0,0,0,0,0,4.950236609,0,5.243820999,110811.3838,Far Northern,Cape York Peninsula,59331,E
299,11153100104,U/N Reef,0,0,0,0,0,0,0,0.07102583,0,0.07102583,109953.1801,Far Northern,Cape York Peninsula,59331,E
300,11154100104,U/N Reef,0.000102629,0,0,0,0,0,0,3.04392641,0,3.044029039,141821.3816,Far Northern,Cape York Peninsula,59332,E
301,11155100104,U/N Reef,1.66E-05,0,0,0,0,0,0,7.98305316,0,7.983069746,139615.4158,Far Northern,Cape York Peninsula,59332,E
302,11156100104,Wizard Reef,0.000354707,0,0,0,0,0,0,15.2353604,0,15.23571511,138443.8409,Far Northern,Cape York Peninsula,59332,E
303,11157100104,U/N Reef,0,0,0,0,0,0,0,13.14321127,0,13.14321127,140503.9748,Far Northern,Cape York Peninsula,59333,E
304,11158100104,U/N Reef,0,0,0,0,0,0,0,6.321078654,0,6.321078654,135480.6757,Far Northern,Cape York Peninsula,59332,E
305,11159100104,U/N Reef,0,0,0,0,0,0,0,8.688059986,0,8.688059986,133976.2468,Far Northern,Cape York Peninsula,59332,E
306,11160100104,U/N Reef,0,0,0,0,0,0,0,12.15281867,0,12.15281867,135030.1081,Far Northern,Cape York Peninsula,59332,E
307,11161100104,Viking Reef,0.000371184,0,0,0,0,0,0,6.03500295,0,6.035374134,138240.8201,Far Northern,Cape York Peninsula,59332,E
308,11162100104,U/N Reef,0,0,0,0,0,0,0,3.536924793,0,3.536924793,133205.4464,Far Northern,Cape York Peninsula,59332,E
309,11163100104,U/N Reef,0,0,0,0,0,0,0,0.04754308,0,0.04754308,134003.5659,Far Northern,Cape York Peninsula,59333,E
310,11164100104,U/N Reef,4.56E-05,0,0,0,0,0,0,6.118895273,0,6.118940921,126700.8594,Far Northern,Cape York Peninsula,59333,E
311,11165100104,Thrush Reef,0.000351048,0,0,0,0,0,0,11.23498272,0,11.23533377,120481.0845,Far Northern,Cape York Peninsula,59332,E
312,11166100104,Forwood Reef,0,0,0,0,0,0,0,2.377743673,0,2.377743673,118640.979,Far Northern,Cape York Peninsula,59332,E
313,11167100104,Bird Islands Reef (North),0.002158593,0,0,0,0,0,0,3.732882717,0,3.73504131,117285.2646,Far Northern,Cape York Peninsula,59332,E
314,11168100104,Fairway Reef,0,0,0,0,0,0.000316787,0,0,0,0.000316787,117256.4174,Far Northern,Cape York Peninsula,59332,E
315,11169100104,Bird Islands Reef (South),0.001458346,0,0,0,0,0,0,2.449719396,0,2.451177742,115570.4226,Far Northern,Cape York Peninsula,59332,E
316,11170100104,Chimmo Shoal,0,0,0,0,0,0.010455188,0,0,0,0.010455188,110892.8727,Far Northern,Cape York Peninsula,59332,E
317,11171100104,Guthray Reef,0,0,0,0,0,0,1.177618302,0,0,1.177618302,110907.1669,Far Northern,Cape York Peninsula,59332,E
318,11172100104,U/N Reef,0,0,0,0,0,0,0,0.006703506,0,0.006703506,116593.0328,Far Northern,Cape York Peninsula,59332,E
319,11173100104,Cockburn Reef,3.66E-05,0,0,0,0,0.96971068,27.00723093,0,0,27.97697818,110449.9854,Far Northern,Cape York Peninsula,59332,E
320,11174100104,Magra Reef,0.000356032,0,0,0,0,0,5.646911361,0,0,5.647267393,103704.223,Far Northern,Cape York Peninsula,59332,E
321,11175100104,U/N Reef,0,0,0,0,0,0,0.30109571,0,0,0.30109571,102537.1431,Far Northern,Cape York Peninsula,59332,E
322,11176100104,Rodney Reef,0.001206448,0,0,0,0,0,3.583712909,0.032703504,0,3.61762286,102719.2755,Far Northern,Cape York Peninsula,59332,E
323,11177100104,U/N Reef,0.000839756,0,0,0,0,0,1.09515303,0,0,1.095992786,101526.9402,Far Northern,Cape York Peninsula,59332,E
324,11178100104,Cockburn Patch,0,0,0,0,0,0,0.012801064,0,0,0.012801064,98300.11204,Far Northern,Cape York Peninsula,59332,E
325,11179100104,Erlangen Patch,0,0,0,0,0,0,0.01133481,0,0,0.01133481,97453.15723,Far Northern,Cape York Peninsula,59332,E
326,11180100104,Paluma Shoal,0,0,0,0,0,0.02478368,0,0,0,0.02478368,97289.97229,Far Northern,Cape York Peninsula,59332,E
327,11181100104,Sunday Reef,8.89E-05,0,0,0,0,0,0.446179087,0,0,0.446267971,97308.6287,Far Northern,Cape York Peninsula,59332,E
328,11182100104,Bremner Shoal,0,0,0,0,0,0,0.007615997,0,0,0.007615997,95916.45288,Far Northern,Cape York Peninsula,59332,E
329,11183100104,Outer Reef,0,0,0,0,0,0.00379044,0,0,0,0.00379044,95685.32679,Far Northern,Cape York Peninsula,59332,E
330,11184101104,Queue Reef,0.000203168,0,0,0,0,0,0,1.072346125,0,1.072549293,95792.36162,Far Northern,Cape York Peninsula,59332,E
331,11184102104,Wreck Reef,0,0,0,0,0,0,0,0.978421489,0,0.978421489,94361.93816,Far Northern,Cape York Peninsula,59332,E
332,11184103104,Sir Charles Hardy Islands Reef,0.000263498,0,0,0,0,0,0,11.63165855,0,11.63192205,99728.79348,Far Northern,Cape York Peninsula,59333,E
333,11185100104,Nob Reef,0.000294263,0,0,0,0,0,0.595585201,0,0,0.595879464,94188.4528,Far Northern,Cape York Peninsula,59332,E
334,11186100104,U/N Reef,0.000356169,0,0,0,0,0,2.354968918,0,0,2.355325087,92639.99077,Far Northern,Cape York Peninsula,59332,E
335,11187100104,Harvey Reef,0.000199939,0,0,0,0,0,1.169489794,0,0,1.169689733,91698.35832,Far Northern,Cape York Peninsula,59332,E
336,11188100104,Clerke Reef,0,0,0.000683261,0,0,0,2.186745779,0,0,2.18742904,91390.46482,Far Northern,Cape York Peninsula,59332,E
337,11189100104,Perry Reef,0.000250606,0,0,0,0,0,0.538919076,0,0,0.539169682,92012.61782,Far Northern,Cape York Peninsula,59332,E
338,11190101104,Cape Grenville Reef (No 1),0.000297813,0,0,0,0,0,0.560362351,0,0,0.560660164,92833.222,Far Northern,Cape York Peninsula,59332,E
339,11190102104,Cape Grenville Reef (No 2),5.12E-06,0,0,0,0,0,0.002685388,0,0,0.002690512,91938.38345,Far Northern,Cape York Peninsula,59332,E
340,11190103104,Cape Grenville Reef (No 3),0.000116624,0,0,0,0,0,0.823403044,0,0,0.823519668,91025.63614,Far Northern,Cape York Peninsula,59332,E
341,11191100104,Hicks Reef,0.001214069,0,0,0,0,0,2.416295004,0,0,2.417509073,89739.71309,Far Northern,Cape York Peninsula,59332,E
342,11192100104,Middle Reef,0,0,0,0,0,0,0.000788168,0,0,0.000788168,90766.98035,Far Northern,Cape York Peninsula,59332,E
343,11193101104,Twin Reefs (North),0,0,0,0,0,0,0.002462049,0,0,0.002462049,89425.48069,Far Northern,Cape York Peninsula,59332,E
344,11193102104,Twin Reefs (South),0,0,0,0,0,0,0.001786086,0,0,0.001786086,89061.69551,Far Northern,Cape York Peninsula,59332,E
345,11194100104,Gore Reef,0.000612883,0,0,0,0,0,1.168903214,0,0,1.169516097,89601.80067,Far Northern,Cape York Peninsula,59332,E
346,11195100104,South Reef,3.97E-06,0,0,0,0,0,0.014317333,0,0,0.014321303,89185.26974,Far Northern,Cape York Peninsula,59332,E
347,11196100104,U/N Reef,0,0,0,0,0,0,0,0.520653511,0,0.520653511,158489.3539,Far Northern,Cape York Peninsula,59333,E
348,11197100104,U/N Reef,0,0,0,0,0,0,0,1.908267478,0,1.908267478,153984.0814,Far Northern,Cape York Peninsula,59333,E
349,11200100104,Siddons Reef,0,0,0,0,0,0,0,4.403526449,0,4.403526449,147150.2987,Far Northern,Cape York Peninsula,59333,E
350,11201100104,U/N Reef,0,0,0,0,0,0,0,3.637360831,0,3.637360831,151780.1214,Far Northern,Cape York Peninsula,59333,E
351,11202100104,U/N Reef,0,0,0,0,0,0,0,0.937995043,0,0.937995043,153331.3899,Far Northern,Cape York Peninsula,59333,E
352,11203100104,U/N Reef,0,0,0,0,0,0,0,1.837200064,0,1.837200064,150724.7208,Far Northern,Cape York Peninsula,59333,E
353,11204100104,U/N Reef,0,0,0,0,0,0,0,1.135538185,0,1.135538185,150066.0319,Far Northern,Cape York Peninsula,59333,E
354,11205100104,U/N Reef,0,0,0,0,0,0,0,5.637353675,0,5.637353675,154132.7632,Far Northern,Cape York Peninsula,59333,E
355,11206100104,U/N Reef,0,0,0,0,0,0,0,5.575734673,0,5.575734673,159227.1954,Far Northern,Cape York Peninsula,59333,E
356,11207100104,U/N Reef,0,0,0,0,0,0,0,4.497019913,0,4.497019913,151915.075,Far Northern,Cape York Peninsula,59333,E
357,11208101104,U/N Reef,0,0,0,0,0,0,0,1.632723251,0,1.632723251,149180.6735,Far Northern,Cape York Peninsula,59333,E
358,11208102104,U/N Reef,0,0,0,0,0,0,0,0.426356777,0,0.426356777,148791.0327,Far Northern,Cape York Peninsula,59333,E
359,11209100104,U/N Reef,0,0,0,0,0,0,0,0.861296881,0,0.861296881,150280.9333,Far Northern,Cape York Peninsula,59333,E
360,11210101104,U/N Reef,0,0,0,0,0,0,0,0.848881088,0,0.848881088,148244.6075,Far Northern,Cape York Peninsula,59333,E
361,11210102104,U/N Reef,0,0,0,0,0,0,0,1.233170504,0,1.233170504,148291.5247,Far Northern,Cape York Peninsula,59333,E
362,11211100104,Pearson Reef,0,0,0,0,0,0,0,0,6.831358765,6.831358765,142945.356,Far Northern,Cape York Peninsula,59333,E
363,11212100104,Jukes Reef,0,0,0,0,0,0,0,2.871248298,0,2.871248298,145373.5223,Far Northern,Cape York Peninsula,59333,E
364,11213100104,U/N Reef,0,0,0,0,0,0,0,0.24929976,0,0.24929976,134013.8275,Far Northern,Cape York Peninsula,59333,E
365,11214100104,Bowles Reef,0,0,0,0,0,0,0,22.40476656,0,22.40476656,136194.5457,Far Northern,Cape York Peninsula,59333,E
366,11215100104,U/N Reef,0,0,0,0,0,0,0,0.830472158,0,0.830472158,142467.144,Far Northern,Cape York Peninsula,59333,E
367,11216100104,U/N Reef,0.000118514,0,0,0,0,0,0,9.423325344,0,9.423443858,129341.6539,Far Northern,Cape York Peninsula,59333,E
368,11217100104,U/N Reef,0,0,0,0,0,0,0,3.308296679,0,3.308296679,125598.3363,Far Northern,Cape York Peninsula,59333,E
369,11218100104,U/N Reef,0,0,0,0,0,0,0,0.041109721,0,0.041109721,143159.1068,Far Northern,Cape York Peninsula,59333,E
370,11219100104,U/N Reef,0,0,0,0,0,0,0,0.016266089,0,0.016266089,139953.5857,Far Northern,Cape York Peninsula,59333,E
371,11220100104,U/N Reef,0,0,0,0,0,0,0,0.014397387,0,0.014397387,136547.8123,Far Northern,Cape York Peninsula,59333,E
372,11221100104,U/N Reef,0,0,0,0,0,0,0,0.014505264,0,0.014505264,133219.7643,Far Northern,Cape York Peninsula,59333,E
